bankruptid;startdate
232661;2018-12-03
232694;2018-12-03
232735;2018-12-03
232742;2018-12-03
232789;2018-12-03
232811;2018-12-03
232830;2018-12-03
232888;2018-12-04
232892;2018-12-04
232903;2018-12-04
232913;2018-12-04
232948;2018-12-05
232954;2018-12-04
232956;2018-12-04
232988;2018-12-04
233027;2018-12-04
233068;2018-12-04
233074;2018-12-04
233131;2018-12-05
233148;2018-12-05
233150;2018-12-05
233153;2018-12-05
233173;2018-12-05
233180;2018-12-05
233213;2018-12-05
233283;2018-12-05
233358;2018-12-05
233466;2018-12-06
233509;2018-12-06
233633;2018-12-06
233721;2018-12-07
233733;2018-12-07
233767;2018-12-07
233780;2018-12-07
233861;2018-12-07
233870;2018-12-07
233929;2018-12-07
233946;2018-12-08
233963;2018-12-08
233964;2018-12-08
234057;2018-12-09
234059;2018-12-09
234063;2018-12-09
234129;2018-12-10
234144;2018-12-10
234174;2018-12-10
234232;2018-12-10
234296;2018-12-10
234323;2018-12-10
234421;2018-12-10
234427;2018-12-10
234484;2018-12-11
234487;2018-12-11
234502;2018-12-11
234507;2018-12-11
234521;2018-12-11
234550;2018-12-11
234629;2018-12-11
234634;2018-12-11
234641;2018-12-11
234663;2018-12-12
234677;2018-12-12
234710;2018-12-12
234795;2018-12-12
234821;2018-12-12
234853;2018-12-12
234898;2018-12-12
234899;2018-12-12
234925;2018-12-13
234995;2018-12-13
235010;2018-12-13
235027;2018-12-13
235029;2018-12-13
235069;2018-12-13
235102;2018-12-13
235209;2018-12-13
235214;2018-12-13
235231;2018-12-13
235293;2018-12-14
235335;2018-12-14
235465;2018-12-14
235467;2018-12-14
235507;2018-12-14
235540;2018-12-14
235543;2018-12-14
235557;2018-12-14
235558;2018-12-14
235569;2018-12-14
235611;2018-12-15
235623;2018-12-15
235633;2018-12-15
235722;2018-12-16
235728;2018-12-16
235729;2018-12-16
235749;2018-12-17
235760;2018-12-17
235776;2018-12-17
235799;2018-12-17
235809;2018-12-17
235837;2018-12-17
235859;2018-12-17
235870;2018-12-17
235875;2018-12-17
235881;2018-12-17
235901;2018-12-17
235917;2018-12-17
235941;2018-12-17
236002;2018-12-17
236003;2018-12-17
236024;2018-12-17
236036;2018-12-17
236038;2018-12-17
236048;2018-12-17
236049;2018-12-17
236052;2018-12-17
236074;2018-12-17
236152;2018-12-18
236200;2018-12-18
236215;2018-12-18
236247;2018-12-18
236263;2018-12-18
236305;2018-12-18
236308;2018-12-18
236311;2018-12-18
236324;2018-12-18
236373;2018-12-19
236389;2018-12-19
236395;2018-12-19
236537;2018-12-19
236556;2018-12-19
236585;2018-12-19
236627;2018-12-20
236692;2018-12-20
236708;2018-12-20
236749;2018-12-20
236766;2018-12-20
236774;2018-12-20
236795;2018-12-20
236836;2018-12-20
236866;2018-12-20
236894;2018-12-20
236917;2018-12-20
236919;2018-12-21
236920;2018-12-21
236985;2018-12-21
236991;2018-12-21
237012;2018-12-21
237043;2018-12-21
237120;2018-12-21
237132;2018-12-21
237139;2018-12-21
237155;2018-12-21
237159;2018-12-21
237163;2018-12-21
237173;2018-12-21
237190;2018-12-21
237209;2018-12-21
237233;2018-12-21
237244;2018-12-21
237255;2018-12-21
237277;2018-12-21
237304;2018-12-22
237326;2018-12-22
237363;2018-12-23
237371;2018-12-23
237374;2018-12-23
237406;2018-12-23
237451;2018-12-24
237498;2018-12-24
237503;2018-12-24
237505;2018-12-24
237508;2018-12-24
237513;2018-12-24
237526;2018-12-24
237540;2018-12-24
237555;2018-12-24
237585;2018-12-24
237621;2018-12-24
237650;2018-12-24
237702;2018-12-24
237707;2018-12-24
237755;2018-12-24
237763;2018-12-25
237781;2018-12-25
237839;2018-12-25
237842;2018-12-25
237844;2018-12-25
237885;2018-12-25
237890;2018-12-25
237899;2018-12-25
237909;2018-12-25
237958;2018-12-25
237997;2018-12-25
238073;2018-12-26
238109;2018-12-26
238153;2018-12-26
238159;2018-12-26
238164;2018-12-26
238192;2018-12-26
238194;2018-12-26
238207;2018-12-26
238244;2018-12-26
238324;2018-12-27
238342;2018-12-27
238358;2018-12-27
238379;2018-12-27
238380;2018-12-27
238381;2018-12-27
238404;2018-12-27
238471;2018-12-27
238475;2018-12-27
238478;2018-12-27
238481;2018-12-28
238509;2018-12-28
238521;2018-12-28
238539;2018-12-28
238543;2018-12-28
238603;2018-12-28
238672;2018-12-28
238689;2018-12-28
238699;2018-12-28
238763;2018-12-29
238774;2018-12-29
238788;2018-12-29
238831;2018-12-29
238851;2018-12-30
238895;2019-01-02
238942;2019-01-07
238957;2019-01-08
238985;2019-01-09
238988;2019-01-09
239029;2019-01-09
239036;2019-01-09
239191;2019-01-11
239232;2019-01-11
239274;2019-01-11
239310;2019-01-11
239325;2019-01-12
239386;2019-01-13
239451;2019-01-14
239460;2019-01-14
239468;2019-01-14
239507;2019-01-14
239595;2019-01-14
239603;2019-01-15
239796;2019-01-15
239893;2019-01-16
239963;2019-01-16
239992;2019-01-16
240012;2019-01-17
240018;2019-01-17
240025;2019-01-17
240094;2019-01-17
240121;2019-01-17
240127;2019-01-17
240183;2019-01-17
240199;2019-01-18
240204;2019-01-17
240254;2019-01-18
240286;2019-01-18
240346;2019-01-18
240368;2019-01-18
240409;2019-01-18
240468;2019-01-18
240486;2019-01-18
240487;2019-01-18
240631;2019-01-20
240635;2019-01-20
240756;2019-01-21
240772;2019-01-21
240780;2019-01-21
240802;2019-01-21
240812;2019-01-21
240859;2019-01-21
240914;2019-01-21
240915;2019-01-21
240933;2019-01-21
241042;2019-01-21
241047;2019-01-21
241054;2019-01-21
241057;2019-01-21
241131;2019-01-22
241175;2019-01-22
241259;2019-01-22
241279;2019-01-22
241474;2019-01-23
241494;2019-01-23
241514;2019-01-23
241524;2019-01-23
241579;2019-01-24
241627;2019-01-24
241630;2019-01-24
241632;2019-01-24
241663;2019-01-24
241665;2019-01-24
241686;2019-01-24
241689;2019-01-24
241718;2019-01-24
241735;2019-01-24
241739;2019-01-24
241777;2019-01-24
241793;2019-01-24
241803;2019-01-24
241849;2019-01-24
241858;2019-01-24
241861;2019-01-24
241972;2019-01-25
241979;2019-01-25
241981;2019-01-25
241987;2019-01-25
242100;2019-01-25
242109;2019-01-25
242120;2019-01-25
242128;2019-01-25
242306;2019-01-27
242361;2019-01-28
242381;2019-01-28
242397;2019-01-28
242405;2019-01-28
242414;2019-01-28
242417;2019-01-28
242432;2019-01-28
242437;2019-01-28
242474;2019-01-28
242479;2019-01-28
242485;2019-01-28
242495;2019-01-28
242523;2019-01-28
242534;2019-01-28
242538;2019-01-28
242548;2019-01-28
242561;2019-01-28
242574;2019-01-28
242599;2019-01-28
242602;2019-01-28
242609;2019-01-28
242655;2019-01-29
242734;2019-01-29
242766;2019-01-29
242773;2019-01-29
242797;2019-01-29
242878;2019-01-29
242912;2019-01-29
242914;2019-01-29
242969;2019-01-30
242988;2019-01-30
243064;2019-01-30
243087;2019-01-30
243091;2019-01-30
243093;2019-01-30
243111;2019-01-30
243127;2019-01-30
243157;2019-01-30
243182;2019-01-30
243212;2019-01-31
243280;2019-01-31
243298;2019-01-31
243303;2019-01-31
243356;2019-01-31
243373;2019-01-31
243378;2019-01-31
243383;2019-01-31
243411;2019-01-31
243449;2019-01-31
243509;2019-01-31
243531;2019-01-31
243572;2019-02-01
243587;2019-02-01
243680;2019-02-01
243693;2019-02-01
243807;2019-02-01
243849;2019-02-01
243888;2019-02-02
243900;2019-02-02
243908;2019-02-02
243945;2019-02-03
243958;2019-02-03
244059;2019-02-04
244067;2019-02-21
244133;2019-02-04
244158;2019-02-04
244172;2019-02-04
244196;2019-02-04
244268;2019-02-04
244303;2019-02-04
244323;2019-02-04
244325;2019-02-04
244338;2019-02-04
244346;2019-02-04
244382;2019-02-05
244419;2019-02-05
244529;2019-02-05
244533;2019-02-05
244582;2019-02-05
244585;2019-02-05
244606;2019-02-06
244644;2019-02-06
244649;2019-02-06
244660;2019-02-06
244662;2019-02-06
244693;2019-02-06
244697;2019-02-06
244743;2019-02-06
244790;2019-02-06
244800;2019-02-06
244834;2019-02-06
244918;2019-02-07
244949;2019-02-07
244960;2019-02-07
244971;2019-02-07
245008;2019-02-07
245027;2019-02-07
245062;2019-02-07
245080;2019-02-07
245115;2019-02-07
245122;2019-02-07
245141;2019-02-07
245147;2019-02-07
245151;2019-02-07
245219;2019-02-08
245243;2019-02-08
245259;2019-02-08
245276;2019-02-08
245333;2019-02-08
245372;2019-02-08
245381;2019-02-08
245407;2019-02-08
245434;2019-02-08
245451;2019-02-08
245454;2019-02-08
245462;2019-02-08
245478;2019-02-08
245492;2019-02-08
245549;2019-02-09
245592;2019-02-10
245658;2019-02-10
245785;2019-02-11
245804;2019-02-11
245806;2019-02-11
245841;2019-02-11
245945;2019-02-11
245946;2019-02-11
245950;2019-02-11
245982;2019-02-11
245986;2019-02-11
245990;2019-02-11
246002;2019-02-12
246055;2019-02-12
246086;2019-02-12
246104;2019-02-12
246114;2019-02-12
246124;2019-02-12
246153;2019-02-12
246204;2019-02-12
246205;2019-02-12
246284;2019-02-13
246322;2019-02-13
246361;2019-02-13
246392;2019-02-13
246452;2019-02-13
246476;2019-02-13
246523;2019-02-13
246527;2019-02-13
246531;2019-02-13
246585;2019-02-14
246629;2019-02-14
246661;2019-02-14
246698;2019-02-14
246700;2019-02-14
246719;2019-02-14
246758;2019-02-14
246781;2019-02-14
246831;2019-02-14
246881;2019-02-15
246897;2019-02-15
246899;2019-02-15
246910;2019-02-15
246981;2019-02-15
247014;2019-02-15
247024;2019-02-15
247051;2019-02-15
247082;2019-02-15
247127;2019-02-15
247129;2019-02-15
247243;2019-02-16
247245;2019-02-16
247318;2019-02-17
247343;2019-02-17
247430;2019-02-18
247450;2019-02-18
247463;2019-02-18
247511;2019-02-18
247574;2019-02-18
247616;2019-02-18
247647;2019-02-18
247659;2019-02-18
247679;2019-02-18
247703;2019-02-18
247705;2019-02-18
247790;2019-02-19
247909;2019-02-19
247921;2019-02-19
247991;2019-02-20
247995;2019-02-20
248018;2019-02-20
248071;2019-02-20
248139;2019-02-20
248148;2019-02-20
248154;2019-02-20
248231;2019-02-21
248241;2019-02-21
248259;2019-02-21
248287;2019-02-21
248300;2019-02-21
248308;2019-02-21
248410;2019-02-21
248419;2019-02-21
248420;2019-02-21
248466;2019-02-21
248478;2019-02-21
248480;2019-02-21
248655;2019-02-22
248669;2019-02-22
248734;2019-02-22
248742;2019-02-22
248743;2019-02-22
248874;2019-02-24
248948;2019-02-24
248958;2019-02-25
248998;2019-02-25
249002;2019-02-25
249012;2019-02-25
249033;2019-02-25
249042;2019-02-25
249103;2019-02-25
249105;2019-02-25
249141;2019-02-25
249179;2019-02-25
249180;2019-02-25
249186;2019-02-25
249190;2019-02-25
249192;2019-02-25
249296;2019-02-26
249317;2019-02-26
249339;2019-02-26
249356;2019-02-26
249361;2019-02-26
249426;2019-02-26
249436;2019-02-26
249461;2019-02-26
249466;2019-02-26
249479;2019-02-26
249505;2019-02-26
249524;2019-02-27
249547;2019-02-27
249596;2019-02-27
249597;2019-02-27
249640;2019-02-27
249678;2019-02-27
249706;2019-02-27
249721;2019-02-27
249736;2019-02-27
249810;2019-02-28
249822;2019-02-28
249870;2019-02-28
249933;2019-02-28
249970;2019-02-28
249992;2019-02-28
250001;2019-02-28
250003;2019-02-28
250012;2019-02-28
250016;2019-02-28
250032;2019-02-28
250040;2019-02-28
250101;2019-03-01
250124;2019-03-01
250137;2019-03-01
250151;2019-03-01
250202;2019-03-01
250221;2019-03-01
250239;2019-03-01
250262;2019-03-01
250277;2019-03-01
250292;2019-03-01
250299;2019-03-01
250476;2019-03-03
250543;2019-03-04
250547;2019-03-04
250560;2019-03-04
250571;2019-03-04
250601;2019-03-04
250631;2019-03-04
250756;2019-03-04
250778;2019-03-04
250837;2019-03-05
250862;2019-03-05
250918;2019-03-05
250925;2019-03-05
250974;2019-03-05
250988;2019-03-05
251015;2019-03-05
251017;2019-03-05
251018;2019-03-05
251054;2019-03-06
251057;2019-03-06
251061;2019-03-06
251085;2019-03-06
251105;2019-03-06
251108;2019-03-06
251117;2019-03-06
251122;2019-03-06
251156;2019-03-06
251168;2019-03-06
251178;2019-03-06
251185;2019-03-06
251186;2019-03-06
251249;2019-03-06
251264;2019-03-06
251280;2019-03-06
251337;2019-03-07
251345;2019-03-07
251429;2019-03-07
251457;2019-03-07
251458;2019-03-07
251462;2019-03-07
251509;2019-03-07
251539;2019-03-07
251540;2019-03-07
251570;2019-03-07
251571;2019-03-07
251578;2019-03-07
251598;2019-03-07
251601;2019-03-07
251615;2019-03-07
251634;2019-03-08
251685;2019-03-09
251695;2019-03-09
251767;2019-03-10
251772;2019-03-10
251779;2019-03-10
251871;2019-03-11
251887;2019-03-11
251920;2019-03-11
251985;2019-03-11
252008;2019-03-11
252062;2019-03-11
252066;2019-03-11
252070;2019-03-11
252085;2019-03-11
252119;2019-03-12
252149;2019-03-12
252295;2019-03-12
252300;2019-03-12
252374;2019-03-13
252400;2019-03-13
252429;2019-03-13
252434;2019-03-13
252452;2019-03-13
252481;2019-03-13
252556;2019-03-13
252591;2019-03-14
252616;2019-03-14
252630;2019-03-14
252647;2019-03-14
252713;2019-03-14
252753;2019-03-14
252778;2019-03-14
252782;2019-03-14
252798;2019-03-14
252804;2019-03-14
252814;2019-03-14
252849;2019-03-14
252961;2019-03-15
253028;2019-03-15
253059;2019-03-15
253066;2019-03-15
253187;2019-03-15
253193;2019-03-15
253197;2019-03-15
253244;2019-03-16
253277;2019-03-16
253282;2019-03-16
253323;2019-03-17
253382;2019-03-18
253408;2019-03-18
253421;2019-03-18
253459;2019-03-18
253462;2019-03-18
253476;2019-03-18
253507;2019-03-18
253525;2019-03-18
253543;2019-03-18
253549;2019-03-18
253604;2019-03-18
253623;2019-03-18
253685;2019-03-18
253687;2019-03-18
253691;2019-03-19
253699;2019-03-18
253721;2019-03-18
253733;2019-03-18
253745;2019-03-19
253781;2019-03-19
253786;2019-03-19
253806;2019-03-19
253813;2019-03-19
253817;2019-03-19
253829;2019-03-19
253930;2019-03-19
253984;2019-03-20
254027;2019-03-20
254030;2019-03-20
254042;2019-03-20
254101;2019-03-20
254105;2019-03-20
254113;2019-03-20
254116;2019-03-20
254131;2019-03-20
254174;2019-03-20
254181;2019-03-20
254187;2019-03-20
254193;2019-03-20
254252;2019-03-21
254263;2019-03-21
254321;2019-03-21
254323;2019-03-21
254345;2019-03-21
254371;2019-03-21
254379;2019-03-21
254479;2019-03-21
254482;2019-03-21
254486;2019-03-21
254505;2019-03-21
254536;2019-03-21
254629;2019-03-22
254631;2019-03-22
254692;2019-03-22
254733;2019-03-22
254755;2019-03-22
254775;2019-03-22
254776;2019-03-22
254817;2019-03-22
254846;2019-03-22
254868;2019-03-22
254885;2019-03-22
254933;2019-03-23
254964;2019-03-23
254993;2019-03-24
255005;2019-03-24
255021;2019-03-24
255023;2019-03-24
255034;2019-03-24
255082;2019-03-25
255096;2019-03-25
255128;2019-03-25
255173;2019-03-25
255177;2019-03-25
255195;2019-03-25
255215;2019-03-25
255222;2019-03-25
255228;2019-03-25
255236;2019-03-25
255237;2019-03-25
255250;2019-03-25
255252;2019-03-25
255274;2019-03-25
255348;2019-03-25
255352;2019-03-25
255353;2019-03-25
255357;2019-03-25
255363;2019-03-25
255385;2019-03-25
255406;2019-03-26
255425;2019-03-26
255451;2019-03-26
255464;2019-03-26
255506;2019-03-26
255524;2019-03-26
255570;2019-03-26
255599;2019-03-26
255604;2019-06-02
255606;2019-03-26
255613;2019-03-26
255689;2019-03-27
255698;2019-03-27
255729;2019-03-27
255742;2019-03-27
255777;2019-03-27
255786;2019-03-27
255800;2019-03-27
255815;2019-03-27
255828;2019-03-27
255832;2019-03-27
255835;2019-03-27
255837;2019-03-27
255867;2019-03-28
255893;2019-03-28
255904;2019-03-28
255947;2019-03-28
255994;2019-03-28
256004;2019-03-28
256067;2019-03-28
256100;2019-03-28
256106;2019-03-28
256108;2019-03-28
256110;2019-03-28
256119;2019-03-28
256149;2019-03-29
256186;2019-03-29
256215;2019-03-29
256229;2019-03-29
256250;2019-03-29
256260;2019-03-29
256347;2019-03-29
256369;2019-03-29
256377;2019-03-29
256419;2019-03-29
256423;2019-03-29
256446;2019-03-29
256457;2019-03-29
256469;2019-03-30
256480;2019-03-30
256501;2019-03-30
256518;2019-03-30
256532;2019-03-31
256564;2019-03-31
256570;2019-03-31
256588;2019-03-31
256651;2019-04-01
256665;2019-04-01
256668;2019-04-01
256680;2019-04-01
256734;2019-04-01
256746;2019-04-01
256770;2019-04-01
256780;2019-04-01
256810;2019-04-01
256866;2019-04-01
256867;2019-04-01
256877;2019-04-01
256908;2019-04-01
256910;2019-04-01
256923;2019-04-01
256951;2019-04-02
257003;2019-04-02
257007;2019-04-02
257063;2019-04-02
257091;2019-04-02
257118;2019-04-02
257163;2019-04-02
257193;2019-04-03
257297;2019-04-03
257379;2019-04-03
257380;2019-04-03
257406;2019-04-03
257431;2019-04-03
257544;2019-04-04
257641;2019-04-04
257688;2019-04-04
257736;2019-04-05
257764;2019-04-05
257771;2019-04-05
257780;2019-04-05
257809;2019-04-05
257923;2019-04-05
257941;2019-04-05
257947;2019-04-05
257967;2019-04-05
257984;2019-04-05
258014;2019-04-06
258015;2019-04-06
258103;2019-04-07
258138;2019-04-08
258174;2019-04-08
258223;2019-04-08
258233;2019-04-08
258238;2019-04-08
258249;2019-04-08
258261;2019-04-08
258276;2019-04-08
258313;2019-04-08
258365;2019-04-08
258436;2019-04-08
258441;2019-04-08
258445;2019-04-08
258540;2019-04-09
258560;2019-04-09
258563;2019-04-09
258572;2019-04-09
258630;2019-04-09
258655;2019-04-09
258664;2019-04-09
258670;2019-04-09
258717;2019-04-10
258745;2019-04-10
258778;2019-04-10
258779;2019-04-10
258787;2019-04-10
258810;2019-04-10
258838;2019-04-10
258849;2019-04-10
258935;2019-04-10
258956;2019-04-10
259001;2019-04-10
259048;2019-04-11
259065;2019-04-11
259070;2019-04-11
259200;2019-04-11
259255;2019-04-11
259286;2019-04-11
259293;2019-04-11
259296;2019-04-11
259308;2019-04-11
259319;2019-04-11
259408;2019-04-12
259416;2019-04-12
259447;2019-04-12
259476;2019-04-12
259490;2019-04-12
259519;2019-04-12
259538;2019-04-12
259549;2019-04-12
259552;2019-04-12
259599;2019-04-12
259608;2019-04-12
259626;2019-04-12
259645;2019-04-12
259663;2019-04-13
259689;2019-04-13
259771;2019-04-14
259786;2019-04-14
259853;2019-04-15
259860;2019-04-15
259898;2019-04-15
259902;2019-04-15
259911;2019-04-15
259955;2019-04-15
259962;2019-04-15
259990;2019-04-15
260044;2019-04-15
260096;2019-04-15
260097;2019-04-15
260126;2019-04-15
260164;2019-04-15
260236;2019-04-16
260246;2019-04-16
260252;2019-04-16
260339;2019-04-16
260342;2019-04-16
260349;2019-04-16
260489;2019-04-17
260501;2019-04-17
260511;2019-04-17
260525;2019-04-17
260547;2019-06-11
260553;2019-04-17
260557;2019-04-17
260565;2019-04-17
260580;2019-04-17
260641;2019-04-18
260683;2019-04-18
260696;2019-04-18
260700;2019-04-18
260729;2019-04-18
260732;2019-04-18
260755;2019-04-18
260799;2019-04-18
260859;2019-04-18
260864;2019-04-18
260872;2019-04-18
260919;2019-04-18
260922;2019-04-18
261022;2019-04-19
261069;2019-04-19
261072;2019-04-19
261115;2019-04-19
261186;2019-04-19
261196;2019-04-19
261207;2019-04-19
261210;2019-04-19
261263;2019-04-19
261285;2019-04-19
261286;2019-04-19
261293;2019-10-18
261337;2019-04-20
261384;2019-04-22
261386;2019-04-20
261457;2019-04-22
261512;2019-04-22
261515;2019-04-22
261523;2019-04-22
261555;2019-04-22
261562;2019-04-22
261612;2019-04-22
261664;2019-04-22
261668;2019-04-22
261684;2019-04-22
261718;2019-04-22
261730;2019-04-22
261733;2019-04-22
261743;2019-04-22
261746;2019-04-22
261788;2019-04-23
261790;2019-04-23
261820;2019-04-23
261838;2019-04-23
261923;2019-04-23
261942;2019-04-23
261960;2019-04-23
261961;2019-04-23
261979;2019-04-23
262002;2019-04-23
262065;2019-04-24
262066;2019-04-24
262118;2019-04-24
262137;2019-04-24
262180;2019-05-15
262185;2019-04-24
262239;2019-04-24
262256;2019-04-24
262268;2019-04-24
262270;2019-04-24
262321;2019-04-25
262383;2019-04-25
262401;2019-04-25
262413;2019-04-25
262427;2019-04-25
262432;2019-04-25
262467;2019-04-25
262484;2019-04-25
262532;2019-04-25
262555;2019-04-25
262577;2019-04-25
262611;2019-04-25
262671;2019-04-26
262694;2019-04-26
262704;2019-04-26
262752;2019-04-26
262797;2019-04-26
262812;2019-04-26
262836;2019-04-26
262853;2019-04-26
262866;2019-04-26
262915;2019-04-26
262956;2019-04-27
262991;2019-04-27
262993;2019-04-27
263020;2019-04-28
263137;2019-04-29
263142;2019-04-29
263190;2019-04-29
263212;2019-04-29
263225;2019-04-29
263274;2019-04-29
263306;2019-04-29
263310;2019-04-29
263313;2019-04-29
263366;2019-04-29
263375;2019-04-29
263382;2019-04-29
263393;2019-04-29
263401;2019-04-29
263404;2019-04-29
263424;2019-04-29
263427;2019-04-29
263428;2019-04-29
263430;2019-04-29
263433;2019-04-29
263479;2019-04-30
263501;2019-04-30
263595;2019-04-30
263625;2019-04-30
263667;2019-05-01
263671;2019-05-01
263738;2019-05-02
263753;2019-05-02
263782;2019-05-03
263788;2019-05-03
263807;2019-05-03
263822;2019-05-04
263871;2019-05-05
263915;2019-05-06
263981;2019-05-06
264027;2019-05-06
264146;2019-05-06
264174;2019-05-07
264221;2019-05-07
264242;2019-05-07
264264;2019-05-07
264272;2019-05-07
264278;2019-05-07
264297;2019-05-07
264303;2019-05-07
264315;2019-05-07
264319;2019-05-07
264333;2019-05-07
264355;2019-05-07
264484;2019-05-08
264499;2019-05-08
264509;2019-05-08
264582;2019-05-10
